hex_id,bike_track_m,bike_lane_m,cyclestreet_m,road_length_m,n_ubahn_stops,n_sbahn_stops,n_tram_stops,n_bus_stops,n_bike_shops,n_bike_repair,n_bike_parking,n_bike_rental,n_traffic_signals,n_restaurants,n_cafes,n_shops,n_supermarkets,n_offices,n_schools,n_universities,n_parks,dist_hauptbahnhof_m,dist_alexanderplatz_m,has_ubahn,has_sbahn,has_tram,has_bus
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002.861464505764,8688.971510310199,0,0,0,0
678,0.0,0.0,0.0,85.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9204.623130571104,7831.309459323279,0,0,0,0
679,73.16,33.28,110.22,4513.61,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8419.794324898932,6975.714285174921,0,0,0,1
680,1162.16,0.0,674.49,4595.74,0.0,0.0,0.0,2.0,1.0,0.0,17.0,0.0,12.0,4.0,6.0,21.0,0.0,4.0,0.0,0.0,0.0,7652.501941939763,6123.052484597825,0,0,0,1
681,2015.33,27.18,0.0,4208.28,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,16.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6908.591424390431,5274.746787274154,0,0,0,1
682,474.11,1408.73,0.0,3926.04,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,8.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,6196.489729429935,4433.29850230942,1,0,0,1
683,850.73,0.0,163.01,3646.08,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5528.502009106753,3603.5146109458838,0,0,0,1
684,630.97,541.9,0.0,4965.04,0.0,0.0,0.0,2.0,0.0,0.0,17.0,2.0,4.0,3.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,4922.619623987888,2795.8003312159562,0,0,0,1
685,190.52,757.86,36.3,5786.12,2.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,7.0,6.0,3.0,9.0,1.0,5.0,0.0,0.0,0.0,4404.546907485522,2036.5857292898634,1,0,0,1
686,135.24,686.07,0.0,4102.78,1.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,5.0,15.0,5.0,13.0,0.0,4.0,0.0,1.0,0.0,4008.476388605394,1406.720787316581,1,0,0,1
687,375.07,410.57,187.12,5038.92,0.0,2.0,5.0,5.0,1.0,0.0,44.0,1.0,10.0,34.0,16.0,97.0,5.0,24.0,0.0,0.0,0.0,3773.0269619731616,1144.5721096504046,0,1,1,1
688,0.0,75.76,370.03,4344.17,2.0,0.0,1.0,3.0,1.0,0.0,23.0,2.0,1.0,27.0,13.0,140.0,1.0,13.0,1.0,0.0,0.0,3728.7507229023563,1463.2932908034131,1,0,1,1
689,10.52,65.06,347.35,3428.69,2.0,0.0,6.0,4.0,3.0,0.0,33.0,0.0,4.0,28.0,14.0,49.0,1.0,5.0,1.0,0.0,0.0,3882.1941542533705,2114.807129654437,1,0,1,1
690,0.0,148.69,0.0,4083.77,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,3.0,9.0,6.0,16.0,1.0,4.0,0.0,0.0,0.0,4211.802577173751,2881.595241590484,0,0,1,0
691,1068.69,0.0,664.07,3759.01,0.0,0.0,6.0,2.0,1.0,0.0,8.0,2.0,4.0,5.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,4680.505362335874,3692.529360353599,0,0,1,1
692,0.0,118.74,172.98,1988.85,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,5251.188431643003,4523.931367494078,0,0,0,0
693,0.0,1004.3,93.32,5021.97,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,2.0,7.0,0.0,18.0,1.0,0.0,0.0,5894.304831140137,5366.296391230082,0,0,0,0
694,802.78,29.65,62.89,3321.05,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,1.0,9.0,0.0,10.0,0.0,0.0,0.0,6588.678087460051,6215.168453007009,0,0,1,0
695,0.0,0.0,0.0,3491.35,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7319.735544262226,7068.203508669417,0,0,0,1
696,0.0,0.0,0.0,3706.66,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,3.0,5.0,16.0,1.0,2.0,0.0,0.0,0.0,8077.523007438152,7924.057217150636,0,0,0,1
697,885.39,329.09,68.64,4567.69,0.0,0.0,2.0,5.0,1.0,0.0,11.0,0.0,8.0,4.0,4.0,91.0,2.0,8.0,0.0,0.0,0.0,8855.180824436353,8781.905529063719,0,0,1,1
698,164.72,61.37,68.21,3588.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9647.905313136798,9641.216036483243,0,0,0,0
699,0.0,0.0,0.0,4690.93,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,10452.268960805832,10501.62980698083,0,0,1,1
700,0.0,610.08,0.0,2995.37,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,18.0,1.0,3.0,1.0,0.0,0.0,11265.778975587129,11362.896221631754,0,0,1,1
701,0.0,0.0,0.0,3021.31,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15569.92688928866,14247.986708487264,0,0,0,1
702,0.0,0.0,0.0,2521.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14742.471734261739,13382.313222529756,0,0,0,0
703,1102.45,92.27,0.0,3416.24,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13919.709850902844,12516.688424925345,0,0,0,1
704,755.84,403.88,0.0,5236.21,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13102.525398984626,11651.12316763208,0,0,0,1
705,477.55,0.0,0.0,6117.23,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12292.030805722292,10785.631785299965,0,0,0,1
706,0.0,0.0,0.0,742.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11489.641892880363,9920.233613621635,0,0,0,0
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10697.182821863846,9054.955377555847,0,0,0,0
708,0.0,0.0,0.0,295.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9917.034325953626,8189.835091761363,0,0,0,0
709,0.0,0.0,0.0,1465.19,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9152.345017529431,7324.928721219799,0,0,0,1
710,892.12,119.93,238.02,2923.91,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,8407.334227783744,6460.322183271629,0,0,0,1
711,1147.05,168.9,676.22,5361.18,2.0,0.0,0.0,2.0,1.0,0.0,14.0,2.0,9.0,13.0,8.0,26.0,1.0,4.0,0.0,0.0,0.0,7687.725171689035,5596.154452155731,1,0,0,1
712,0.0,364.84,0.0,4146.82,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7001.354712710819,4732.665907616445,0,0,0,0
713,527.4,271.74,0.0,4284.03,0.0,0.0,0.0,2.0,1.0,0.0,11.0,1.0,5.0,3.0,1.0,10.0,0.0,8.0,0.0,0.0,0.0,6358.994992211255,3870.31116757262,0,0,0,1
714,430.82,548.13,0.0,4895.69,2.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,8.0,2.0,3.0,1.0,0.0,0.0,5775.349929549648,3010.064862185761,1,0,0,1
715,0.0,111.64,0.0,3701.47,2.0,0.0,0.0,6.0,0.0,0.0,14.0,2.0,4.0,7.0,1.0,15.0,2.0,14.0,0.0,0.0,0.0,5269.963596318134,2154.4540875328826,1,0,0,1
716,94.77,1014.01,0.0,4899.08,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,9.0,7.0,6.0,7.0,0.0,12.0,0.0,0.0,0.0,4867.274987535961,1312.5754667882043,0,0,0,1
717,385.52,1082.67,95.11,7271.38,4.0,4.0,4.0,5.0,1.0,0.0,33.0,2.0,6.0,11.0,10.0,43.0,2.0,3.0,0.0,0.0,0.0,4594.367780452535,551.3948646232932,1,1,1,1
718,0.0,565.06,472.57,5394.97,0.0,0.0,5.0,12.0,0.0,0.0,56.0,2.0,18.0,31.0,13.0,118.0,1.0,11.0,1.0,0.0,0.0,4475.049139376001,620.6595181367529,0,0,1,1
719,287.15,642.72,598.89,5269.74,2.0,0.0,2.0,4.0,2.0,0.0,47.0,3.0,12.0,21.0,8.0,62.0,3.0,13.0,0.0,0.0,0.0,4521.494697287665,1402.2839149684933,1,0,1,1
720,737.06,104.48,487.45,3404.92,1.0,0.0,0.0,2.0,2.0,0.0,36.0,2.0,10.0,11.0,10.0,29.0,3.0,0.0,0.0,0.0,0.0,4728.822664824895,2246.682469529581,1,0,0,1
721,960.84,729.82,130.79,3849.22,0.0,0.0,5.0,2.0,2.0,0.0,60.0,2.0,8.0,31.0,13.0,75.0,1.0,7.0,0.0,0.0,0.0,5077.362828589283,3103.0249853365417,0,0,1,1
722,1353.57,0.0,0.0,4275.62,2.0,0.0,1.0,3.0,0.0,0.0,12.0,1.0,1.0,10.0,5.0,33.0,1.0,4.0,0.0,0.0,0.0,5540.5291074865145,3963.5774245420344,1,0,1,1
723,356.78,0.0,0.0,3210.81,0.0,0.0,0.0,0.0,2.0,0.0,37.0,1.0,4.0,17.0,12.0,61.0,4.0,6.0,0.0,0.0,0.0,6092.233768386416,4826.088264946361,0,0,0,0
724,955.97,749.75,0.0,5863.91,0.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,8.0,6.0,8.0,41.0,3.0,24.0,2.0,0.0,0.0,6710.6752109204845,5689.666939444387,0,0,1,0
725,178.28,23.25,24.62,3609.31,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,7379.092849681133,6553.891349611238,0,0,0,0
726,599.71,16.43,0.0,4874.65,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,9.0,2.0,2.0,2.0,0.0,0.0,8085.101160899378,7418.53582341012,0,0,1,1
727,792.0,284.7,0.0,4179.75,2.0,2.0,2.0,7.0,1.0,0.0,60.0,0.0,7.0,3.0,4.0,33.0,1.0,2.0,1.0,0.0,0.0,8819.677447602438,8283.468820726157,1,1,1,1
728,172.39,203.88,543.24,4536.55,0.0,0.0,3.0,3.0,1.0,0.0,11.0,0.0,5.0,3.0,4.0,44.0,0.0,2.0,0.0,0.0,0.0,9576.249776271903,9148.608508658586,0,0,1,1
729,0.0,0.0,321.82,1753.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10349.995617163673,10013.90131693981,0,0,0,0
730,0.0,518.54,0.0,3427.31,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11137.336251235252,10879.310710065014,0,0,0,1
731,0.0,0.0,0.0,4254.37,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11935.581605888952,11744.810916606537,0,0,0,1
732,0.0,0.0,0.0,3082.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15393.601127800395,13814.133999946052,0,0,0,0
733,71.62,140.97,0.0,3426.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14581.865627538267,12948.416123572119,0,0,0,0
734,0.0,0.0,0.0,4589.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13776.743253663013,12082.742323243512,0,0,0,0
735,1399.3,324.67,422.05,7326.21,0.0,0.0,0.0,2.0,0.0,0.0,53.0,0.0,9.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12979.464710654085,11217.122803581049,0,0,0,1
736,42.9,0.0,0.0,5675.5,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,12191.568958622911,10351.571181773179,0,0,0,1
737,143.68,0.0,0.0,1209.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11414.999043830321,9486.106043685966,0,0,0,0
738,0.0,0.0,108.9,661.66,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10652.232285696336,8620.753436492134,0,0,0,0
739,0.0,0.0,480.88,1405.26,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9906.457599272386,7755.55102835994,0,0,0,1
740,0.0,0.0,536.69,36.97,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9181.816359738483,6890.5553980958675,0,0,0,0
741,2097.14,128.13,521.2,6962.51,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,15.0,5.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,8483.72566516125,6025.855593601321,0,0,0,1
742,148.88,457.41,601.86,5144.86,0.0,0.0,0.0,0.0,3.0,0.0,17.0,1.0,6.0,19.0,17.0,57.0,1.0,4.0,1.0,0.0,0.0,7819.299882949058,5161.600292124338,0,0,0,0
743,1053.39,879.03,503.95,6365.8,4.0,0.0,0.0,7.0,2.0,0.0,20.0,3.0,26.0,13.0,8.0,34.0,2.0,5.0,1.0,0.0,0.0,7197.867750748378,4298.0576446097075,1,0,0,1
744,51.1,300.29,51.1,4558.82,0.0,0.0,0.0,5.0,1.0,0.0,16.0,1.0,11.0,21.0,13.0,53.0,2.0,27.0,1.0,0.0,0.0,6631.526947471419,3435.76504684405,0,0,0,1
745,0.0,918.43,0.0,4509.57,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,6135.552065853845,2575.9781438961395,0,0,0,1
746,0.0,1240.01,0.0,4988.23,2.0,1.0,0.0,6.0,1.0,0.0,4.0,1.0,4.0,17.0,8.0,20.0,0.0,17.0,1.0,0.0,0.0,5728.250051330937,1722.4532906736893,1,1,0,1
747,1006.01,848.29,201.13,5353.62,4.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,12.0,8.0,1.0,41.0,2.0,7.0,0.0,0.0,0.0,5429.613075380277,893.3237259107095,1,0,0,1
748,995.55,1905.2,105.03,8051.56,4.0,0.0,2.0,6.0,1.0,0.0,44.0,1.0,14.0,2.0,3.0,27.0,1.0,4.0,0.0,0.0,0.0,5258.1886278560405,359.4568402438962,1,0,1,1
749,517.01,932.51,220.74,5926.16,0.0,0.0,5.0,3.0,0.0,0.0,36.0,1.0,11.0,3.0,1.0,8.0,1.0,6.0,0.0,0.0,0.0,5226.509078140126,979.9954901519795,0,0,1,1
750,879.92,171.5,0.0,5588.49,1.0,0.0,2.0,0.0,1.0,0.0,26.0,5.0,4.0,8.0,6.0,17.0,2.0,4.0,0.0,0.0,0.0,5337.063484881327,1814.2693023489398,1,0,1,0
751,194.22,0.0,0.0,3066.6,0.0,0.0,0.0,0.0,1.0,0.0,78.0,3.0,1.0,28.0,12.0,52.0,1.0,6.0,0.0,0.0,0.0,5581.406286897558,2668.8490107469966,0,0,0,0
752,453.76,1137.69,89.67,3714.53,0.0,0.0,5.0,0.0,1.0,0.0,36.0,4.0,10.0,37.0,13.0,94.0,3.0,19.0,2.0,0.0,0.0,5943.058609603957,3529.0135991353673,0,0,1,0
753,494.42,539.49,0.0,4144.52,0.0,0.0,5.0,1.0,1.0,0.0,82.0,1.0,10.0,29.0,12.0,73.0,2.0,5.0,0.0,0.0,0.0,6402.171126653835,4391.482542787224,0,0,1,1
754,918.02,1082.7,0.0,4978.13,2.0,2.0,2.0,2.0,1.0,0.0,12.0,3.0,11.0,12.0,6.0,81.0,4.0,8.0,0.0,0.0,0.0,6939.426823069331,5255.121393872581,1,1,1,1
755,1138.08,665.51,0.8,5214.55,0.0,0.0,4.0,2.0,0.0,0.0,11.0,0.0,7.0,3.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,7538.135985142411,6119.434843598807,0,0,1,1
756,133.5,633.61,0.0,5015.6,2.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,9.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,8184.823982730608,6984.172445307183,1,0,1,1
757,391.36,2.32,0.0,4123.66,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8869.001811142129,7849.194015088403,0,0,0,1
758,334.77,175.51,0.0,5201.69,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,9582.64277868153,8714.414990532916,0,0,0,1
759,0.0,0.0,0.0,3037.51,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10319.636239789232,9579.78134238628,0,0,1,1
760,0.0,0.0,118.12,1871.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11075.321287410301,10445.256938375253,0,0,0,0
761,0.0,528.26,0.0,4721.68,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11846.121353302,11310.816701256543,0,0,0,1
762,238.83,0.0,0.0,4114.17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16065.037769271838,14285.457260831312,0,0,0,1
763,0.0,0.0,0.0,3624.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15264.445224961202,13422.200679907271,0,0,0,0
764,336.57,44.03,0.0,6738.72,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14471.390310665036,12559.32534145137,0,0,0,1
765,0.0,534.69,0.0,4456.83,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,13687.183312185669,11696.91561793712,0,0,0,1
766,941.15,0.0,642.58,4960.34,0.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12913.436278510222,10835.08269067946,0,0,0,1
767,455.15,0.0,0.0,4362.14,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,12152.147382951218,9973.976080512568,0,0,0,0
768,172.68,0.0,454.41,3011.85,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,2.0,7.0,0.0,4.0,0.0,0.0,0.0,11405.811479886746,9113.801665350005,0,0,0,0
769,0.0,205.68,377.67,6248.1,0.0,0.0,0.0,4.0,1.0,0.0,93.0,2.0,8.0,15.0,13.0,74.0,2.0,14.0,0.0,0.0,0.0,10677.564563723281,8254.850860921362,0,0,0,1
770,1315.23,112.96,0.0,6194.87,2.0,0.0,0.0,4.0,2.0,0.0,47.0,2.0,16.0,6.0,12.0,21.0,0.0,1.0,0.0,0.0,0.0,9971.37074379598,7397.54991039325,1,0,0,1
771,2561.51,225.63,848.23,8419.23,4.0,0.0,0.0,14.0,1.0,0.0,27.0,1.0,26.0,9.0,5.0,50.0,5.0,3.0,1.0,0.0,0.0,9292.259359703572,6542.547410411327,1,0,0,1
772,1453.03,0.0,1128.42,8128.13,2.0,0.0,0.0,3.0,4.0,0.0,76.0,2.0,11.0,13.0,14.0,79.0,5.0,3.0,1.0,0.0,0.0,8646.613990791919,5690.879418700715,1,0,0,1
773,801.85,20.68,1002.3,8057.0,0.0,0.0,0.0,2.0,2.0,0.0,36.0,3.0,12.0,22.0,11.0,45.0,8.0,5.0,1.0,0.0,0.0,8042.49855477368,4844.304955194615,0,0,0,1
774,773.47,83.53,571.32,5026.89,0.0,0.0,0.0,10.0,3.0,0.0,25.0,2.0,13.0,16.0,13.0,74.0,4.0,13.0,1.0,0.0,0.0,7489.968791743937,4006.05447287456,0,0,0,1
775,0.0,1145.66,208.83,3917.26,0.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,7001.248602861498,3182.7117966229266,0,0,0,1
776,0.0,959.24,0.0,3671.69,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,6590.548649153432,2389.7356174061515,0,0,0,1
777,0.0,1711.95,0.0,5531.73,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6273.211378123862,1670.9333505014179,0,1,0,1
778,79.76,1076.37,13.17,4731.26,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,6063.912144185212,1171.8362524440556,1,0,0,1
779,100.64,1315.64,0.0,6204.44,0.0,0.0,5.0,2.0,0.0,0.0,14.0,0.0,6.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5974.0170731399185,1205.9776711294164,0,0,1,1
780,0.0,803.7,0.0,3500.89,0.0,0.0,2.0,3.0,0.0,0.0,18.0,1.0,7.0,5.0,3.0,13.0,0.0,9.0,0.0,0.0,0.0,6008.887541628469,1742.2870268667987,0,0,1,1
781,946.86,18.28,0.0,4512.5,0.0,0.0,4.0,0.0,2.0,0.0,61.0,0.0,10.0,19.0,15.0,50.0,3.0,11.0,2.0,0.0,0.0,6166.407299692282,2473.2056171494964,0,0,1,0
782,1364.2,827.14,0.0,6072.2,0.0,0.0,4.0,0.0,8.0,0.0,69.0,1.0,10.0,22.0,13.0,75.0,1.0,12.0,0.0,0.0,0.0,6437.579396284776,3270.7687116984566,0,0,1,0
783,713.79,0.0,61.77,4587.3,0.0,2.0,2.0,0.0,0.0,0.0,90.0,0.0,4.0,23.0,12.0,89.0,2.0,21.0,0.0,0.0,0.0,6808.838225515414,4096.23118319117,0,1,1,0
784,110.16,1389.53,0.0,3850.93,0.0,0.0,2.0,0.0,2.0,0.0,22.0,0.0,5.0,6.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,7264.855640617563,4935.61463719271,0,0,1,0
785,0.0,1199.97,0.0,5158.32,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,11.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,7790.762284706121,5782.860346542596,0,0,1,0
786,0.0,0.0,0.0,4475.85,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8373.399935184745,6634.957100714164,0,0,0,1
787,73.7,0.0,0.0,4977.28,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,9001.759604228155,7490.249506460265,0,0,0,1
788,0.0,0.0,0.0,3844.35,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9666.929474765213,8347.755363554408,0,0,0,1
789,0.0,536.43,0.0,6904.47,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10361.822955826081,9206.85622514594,0,0,0,1
790,0.0,0.0,1.02,4533.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11080.849446935095,10067.143760333282,0,0,1,0
791,0.0,0.0,0.0,3972.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11819.60549102116,10928.337725011206,0,0,0,1
792,0.0,529.94,0.0,5342.89,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12574.614247012592,11790.239495983493,0,0,0,1
793,16.86,0.0,0.0,1692.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15964.82918393279,13933.752619961142,0,0,0,0
794,903.8,79.27,0.0,8396.31,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,15183.66294310651,13075.956715091354,0,0,0,1
795,385.08,522.88,419.59,3861.5,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14412.198647940859,12219.321828797689,0,0,0,1
796,0.0,0.0,608.17,6074.58,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,13652.081136788964,11364.110519369615,0,0,0,0
797,0.0,0.0,0.0,4598.84,1.0,2.0,0.0,13.0,1.0,0.0,8.0,0.0,8.0,7.0,2.0,24.0,0.0,2.0,0.0,0.0,0.0,12905.315527455026,10510.670284863198,1,1,0,1
798,0.0,0.0,129.16,4439.27,1.0,0.0,0.0,3.0,2.0,0.0,52.0,1.0,12.0,6.0,16.0,27.0,1.0,6.0,0.0,0.0,0.0,12174.359053395714,9659.470574409415,1,0,0,1
799,0.0,11.45,177.01,4230.07,2.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,8.0,5.0,5.0,39.0,4.0,5.0,0.0,0.0,0.0,11462.236599319696,8811.160747518805,1,0,0,1
